JOB N;Submit Time;Wait Time;Run Time;Number of Allocated Processors;Average CPU Time Used;Used Memory;Requested Number of Processors;Requested Time;Requested Memory;Status;User ID;Group ID;Executable (Application) Number;Queue Number; Partition Number;Preceding Job Number;Think Time from Preceding Job;Dia de Semana;Dia;Mês;Horas;Minutos;Segundos
31914;5830353;-1;257;32;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;32;36
31916;5830409;-1;86;16;-1;-1;-1;-1;-1;-1;40;2;81;-1;-1;-1;-1;Ter;7;Dez;11;33;32
31917;5830580;-1;83;16;-1;-1;-1;-1;-1;-1;40;2;81;-1;-1;-1;-1;Ter;7;Dez;11;36;23
31918;5830612;-1;8;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;36;55
31919;5830625;-1;194;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;37;8
31920;5830705;-1;434;8;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;Ter;7;Dez;11;38;28
31921;5830716;-1;108;16;-1;-1;-1;-1;-1;-1;40;2;81;-1;-1;-1;-1;Ter;7;Dez;11;38;39
31922;5830747;-1;45;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;11;39;10
31924;5830837;-1;65;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;11;40;40
31926;5830863;-1;144;16;-1;-1;-1;-1;-1;-1;40;2;81;-1;-1;-1;-1;Ter;7;Dez;11;41;6
31927;5830907;-1;218;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;41;50
31928;5830944;-1;8;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;11;42;27
31930;5830967;-1;340;16;-1;-1;-1;-1;-1;-1;21;1;262;-1;-1;-1;-1;Ter;7;Dez;11;42;50
31932;5831062;-1;31;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;11;44;25
31933;5831103;-1;340;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;11;45;6
31935;5831126;-1;62;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;11;45;29
31936;5831127;-1;315;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;11;45;30
31937;5831134;-1;154;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;11;45;37
31938;5831170;-1;22;1;-1;-1;-1;-1;-1;-1;28;1;409;-1;-1;-1;-1;Ter;7;Dez;11;46;13
31939;5831204;-1;21;1;-1;-1;-1;-1;-1;-1;28;1;409;-1;-1;-1;-1;Ter;7;Dez;11;46;47
31940;5831243;-1;99;16;-1;-1;-1;-1;-1;-1;40;2;81;-1;-1;-1;-1;Ter;7;Dez;11;47;26
31941;5831246;-1;13;1;-1;-1;-1;-1;-1;-1;28;1;409;-1;-1;-1;-1;Ter;7;Dez;11;47;29
31942;5831264;-1;11;1;-1;-1;-1;-1;-1;-1;28;1;409;-1;-1;-1;-1;Ter;7;Dez;11;47;47
31943;5831283;-1;21;1;-1;-1;-1;-1;-1;-1;28;1;409;-1;-1;-1;-1;Ter;7;Dez;11;48;6
31944;5831309;-1;9;1;-1;-1;-1;-1;-1;-1;28;1;409;-1;-1;-1;-1;Ter;7;Dez;11;48;32
31945;5831322;-1;9;1;-1;-1;-1;-1;-1;-1;28;1;409;-1;-1;-1;-1;Ter;7;Dez;11;48;45
31946;5831336;-1;11;1;-1;-1;-1;-1;-1;-1;28;1;409;-1;-1;-1;-1;Ter;7;Dez;11;48;59
31947;5831352;-1;9;1;-1;-1;-1;-1;-1;-1;28;1;409;-1;-1;-1;-1;Ter;7;Dez;11;49;15
31948;5831371;-1;281;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;11;49;34
31949;5831393;-1;45;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;49;56
31950;5831427;-1;102;16;-1;-1;-1;-1;-1;-1;21;1;262;-1;-1;-1;-1;Ter;7;Dez;11;50;30
31951;5831457;-1;154;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;51;0
31952;5831509;-1;91;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;11;51;52
31953;5831543;-1;91;16;-1;-1;-1;-1;-1;-1;40;2;81;-1;-1;-1;-1;Ter;7;Dez;11;52;26
31955;5831626;-1;331;16;-1;-1;-1;-1;-1;-1;21;1;262;-1;-1;-1;-1;Ter;7;Dez;11;53;49
31956;5831666;-1;29;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;11;54;29
31957;5831703;-1;6;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;55;6
31958;5831710;-1;163;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;55;13
31959;5831722;-1;112;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;11;55;25
31960;5831757;-1;9;1;-1;-1;-1;-1;-1;-1;16;2;417;-1;-1;-1;-1;Ter;7;Dez;11;56;0
31961;5831773;-1;80;16;-1;-1;-1;-1;-1;-1;16;2;274;-1;-1;-1;-1;Ter;7;Dez;11;56;16
31962;5831793;-1;168;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;56;36
31963;5831901;-1;62;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;11;58;24
31964;5831910;-1;57;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;11;58;33
31965;5831953;-1;373;8;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;Ter;7;Dez;11;59;16
31966;5831991;-1;402;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;11;59;54
31967;5831993;-1;153;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;11;59;56
31968;5832032;-1;85;16;-1;-1;-1;-1;-1;-1;28;1;67;-1;-1;-1;-1;Ter;7;Dez;12;0;35
31969;5832072;-1;180;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;12;1;15
31971;5832184;-1;63;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;12;3;7
31972;5832186;-1;156;8;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;12;3;9
31973;5832209;-1;169;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;12;3;32
31974;5832264;-1;857;16;-1;-1;-1;-1;-1;-1;21;1;262;-1;-1;-1;-1;Ter;7;Dez;12;4;27
31975;5832343;-1;149;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;12;5;46
31976;5832405;-1;501;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;12;6;48
31977;5832425;-1;43;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;12;7;8
31979;5832497;-1;27;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;12;8;20
31981;5832575;-1;24;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;12;9;38
31983;5832589;-1;164;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;12;9;52
31984;5832633;-1;22;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;Ter;7;Dez;12;10;36
31985;5832675;-1;21;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;Ter;7;Dez;12;11;18
31987;5832690;-1;33;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;12;11;33
31988;5832716;-1;25;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;Ter;7;Dez;12;11;59
31990;5832769;-1;193;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;12;12;52
31991;5832805;-1;141;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;12;13;28
31992;5832821;-1;90;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;12;13;44
31993;5832914;-1;1703;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;12;15;17
31994;5832932;-1;35;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;12;15;35
31995;5832972;-1;196;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;12;16;15
31996;5832992;-1;427;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;12;16;35
31997;5832993;-1;175;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;12;16;36
31998;5833034;-1;189;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;12;17;17
31999;5833067;-1;206;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;12;17;50
32000;5833219;-1;341;8;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;Ter;7;Dez;12;20;22
32001;5833226;-1;43;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;12;20;29
32002;5833252;-1;40;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;12;20;55
32004;5833338;-1;301;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;12;22;21
32005;5833360;-1;280;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;12;22;43
32006;5833632;-1;22;1;-1;-1;-1;-1;-1;-1;51;1;324;-1;-1;-1;-1;Ter;7;Dez;12;27;15
32008;5833710;-1;176;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;12;28;33
32009;5833731;-1;154;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;12;28;54
32010;5833988;-1;3322;32;-1;-1;-1;-1;-1;-1;56;1;-1;-1;-1;-1;-1;Ter;7;Dez;12;33;11
32011;5834000;-1;27;2;-1;-1;-1;-1;-1;-1;23;1;27;-1;-1;-1;-1;Ter;7;Dez;12;33;23
32013;5834088;-1;47;4;-1;-1;-1;-1;-1;-1;35;1;406;-1;-1;-1;-1;Ter;7;Dez;12;34;51
32015;5834138;-1;12;2;-1;-1;-1;-1;-1;-1;23;1;27;-1;-1;-1;-1;Ter;7;Dez;12;35;41
32016;5834179;-1;4;1;-1;-1;-1;-1;-1;-1;23;1;145;-1;-1;-1;-1;Ter;7;Dez;12;36;22
32018;5834212;-1;6;1;-1;-1;-1;-1;-1;-1;23;1;145;-1;-1;-1;-1;Ter;7;Dez;12;36;55
32019;5834219;-1;41;1;-1;-1;-1;-1;-1;-1;51;1;324;-1;-1;-1;-1;Ter;7;Dez;12;37;2
32020;5834239;-1;38;2;-1;-1;-1;-1;-1;-1;23;1;27;-1;-1;-1;-1;Ter;7;Dez;12;37;22
32021;5834253;-1;333;8;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;Ter;7;Dez;12;37;36
32023;5834310;-1;44;2;-1;-1;-1;-1;-1;-1;23;1;27;-1;-1;-1;-1;Ter;7;Dez;12;38;33
32025;5834623;-1;89;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;12;43;46
32026;5834662;-1;387;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;12;44;25
32027;5834684;-1;367;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;12;44;47
32028;5834727;-1;131;1;-1;-1;-1;-1;-1;-1;51;1;324;-1;-1;-1;-1;Ter;7;Dez;12;45;30
32029;5834781;-1;123;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;12;46;24
32031;5834909;-1;6;2;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;12;48;32
32032;5834918;-1;103;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;12;48;41
32033;5834929;-1;28;1;-1;-1;-1;-1;-1;-1;48;2;418;-1;-1;-1;-1;Ter;7;Dez;12;48;52
32034;5834979;-1;211;1;-1;-1;-1;-1;-1;-1;51;1;324;-1;-1;-1;-1;Ter;7;Dez;12;49;42
32035;5835074;-1;92;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;12;51;17
32036;5835166;-1;29;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;12;52;49
32037;5835234;-1;374;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;12;53;57
32038;5835255;-1;355;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;12;54;18
32040;5835613;-1;125;1;-1;-1;-1;-1;-1;-1;51;1;324;-1;-1;-1;-1;Ter;7;Dez;13;0;16
32045;5835815;-1;177;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;13;3;38
32046;5835836;-1;156;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;13;3;59
32048;5836031;-1;318;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;13;7;14
32049;5836058;-1;294;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;13;7;41
32050;5836233;-1;49;8;-1;-1;-1;-1;-1;-1;35;1;406;-1;-1;-1;-1;Ter;7;Dez;13;10;36
32051;5836289;-1;71;16;-1;-1;-1;-1;-1;-1;35;1;406;-1;-1;-1;-1;Ter;7;Dez;13;11;32
32053;5836640;-1;16;1;-1;-1;-1;-1;-1;-1;23;1;145;-1;-1;-1;-1;Ter;7;Dez;13;17;23
32054;5836668;-1;52;2;-1;-1;-1;-1;-1;-1;23;1;419;-1;-1;-1;-1;Ter;7;Dez;13;17;51
32055;5836690;-1;51;1;-1;-1;-1;-1;-1;-1;55;1;353;-1;-1;-1;-1;Ter;7;Dez;13;18;13
32056;5836755;-1;311;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;13;19;18
32057;5836777;-1;292;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;13;19;40
32059;5836890;-1;239;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;13;21;33
32060;5836931;-1;57;2;-1;-1;-1;-1;-1;-1;23;1;419;-1;-1;-1;-1;Ter;7;Dez;13;22;14
32061;5837046;-1;19;2;-1;-1;-1;-1;-1;-1;23;1;419;-1;-1;-1;-1;Ter;7;Dez;13;24;9
32062;5837099;-1;324;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;13;25;2
32063;5837121;-1;302;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;13;25;24
32064;5837144;-1;294;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;13;25;47
32067;5837312;-1;0;32;-1;-1;-1;-1;-1;-1;56;1;-1;-1;-1;-1;-1;Ter;7;Dez;13;28;35
32070;5837453;-1;389;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;13;30;56
32072;5837714;-1;309;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;13;35;17
32073;5837735;-1;315;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;13;35;38
32074;5837859;-1;111;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;13;37;42
32076;5838048;-1;135;16;-1;-1;-1;-1;-1;-1;21;1;262;-1;-1;-1;-1;Ter;7;Dez;13;40;51
32077;5838069;-1;89;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;13;41;12
32078;5838094;-1;39;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;13;41;37
32079;5838130;-1;105;1;-1;-1;-1;-1;-1;-1;16;2;414;-1;-1;-1;-1;Ter;7;Dez;13;42;13
32080;5838204;-1;78;16;-1;-1;-1;-1;-1;-1;21;1;262;-1;-1;-1;-1;Ter;7;Dez;13;43;27
32081;5838226;-1;0;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;13;43;49
32082;5838248;-1;0;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;13;44;11
32083;5838255;-1;0;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;13;44;18
32084;5838332;-1;168;32;-1;-1;-1;-1;-1;-1;21;1;262;-1;-1;-1;-1;Ter;7;Dez;13;45;35
32088;5838546;-1;0;1;-1;-1;-1;-1;-1;-1;21;1;262;-1;-1;-1;-1;Ter;7;Dez;13;49;9
32090;5838561;-1;49;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;Ter;7;Dez;13;49;24
32091;5838607;-1;0;1;-1;-1;-1;-1;-1;-1;55;1;353;-1;-1;-1;-1;Ter;7;Dez;13;50;10
32092;5838637;-1;0;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;13;50;40
32093;5839273;-1;128;1;-1;-1;-1;-1;-1;-1;16;2;414;-1;-1;-1;-1;Ter;7;Dez;14;1;16
32094;5839275;-1;203;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;14;1;18
32095;5839304;-1;173;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;14;1;47
32096;5839336;-1;121;1;-1;-1;-1;-1;-1;-1;52;2;411;-1;-1;-1;-1;Ter;7;Dez;14;2;19
32097;5839410;-1;2498;1;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;Ter;7;Dez;14;3;33
32098;5839415;-1;467;16;-1;-1;-1;-1;-1;-1;60;1;80;-1;-1;-1;-1;Ter;7;Dez;14;3;38
32100;5839532;-1;427;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;14;5;35
32102;5839553;-1;409;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;14;5;56
32105;5839691;-1;138;1;-1;-1;-1;-1;-1;-1;52;2;411;-1;-1;-1;-1;Ter;7;Dez;14;8;14
32106;5839694;-1;116;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;14;8;17
32108;5839782;-1;123;1;-1;-1;-1;-1;-1;-1;16;2;414;-1;-1;-1;-1;Ter;7;Dez;14;9;45
32109;5839845;-1;33;1;-1;-1;-1;-1;-1;-1;48;2;418;-1;-1;-1;-1;Ter;7;Dez;14;10;48
32110;5839879;-1;277;8;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;Ter;7;Dez;14;11;22
32111;5839932;-1;32;1;-1;-1;-1;-1;-1;-1;48;2;418;-1;-1;-1;-1;Ter;7;Dez;14;12;15
32112;5839980;-1;204;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;14;13;3
32113;5840003;-1;86;1;-1;-1;-1;-1;-1;-1;52;2;411;-1;-1;-1;-1;Ter;7;Dez;14;13;26
32114;5840050;-1;1068;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;14;14;13
32115;5840168;-1;29;1;-1;-1;-1;-1;-1;-1;48;2;420;-1;-1;-1;-1;Ter;7;Dez;14;16;11
32116;5840188;-1;596;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;14;16;31
32117;5840210;-1;577;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;14;16;53
32119;5840251;-1;29;1;-1;-1;-1;-1;-1;-1;48;2;421;-1;-1;-1;-1;Ter;7;Dez;14;17;34
32120;5840328;-1;138;2;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;Ter;7;Dez;14;18;51
32121;5840364;-1;25;1;-1;-1;-1;-1;-1;-1;48;2;421;-1;-1;-1;-1;Ter;7;Dez;14;19;27
32122;5840469;-1;105;1;-1;-1;-1;-1;-1;-1;52;2;411;-1;-1;-1;-1;Ter;7;Dez;14;21;12
32123;5840525;-1;4056;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Ter;7;Dez;14;22;8
32124;5840550;-1;4032;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Ter;7;Dez;14;22;33
32125;5840616;-1;9;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;Ter;7;Dez;14;23;39
32126;5840656;-1;253;32;-1;-1;-1;-1;-1;-1;12;2;-1;-1;-1;-1;-1;Ter;7;Dez;14;24;19
32128;5840874;-1;84;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;14;27;57
32129;5840888;-1;348;2;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;Ter;7;Dez;14;28;11
32130;5840919;-1;422;8;-1;-1;-1;-1;-1;-1;8;1;413;-1;-1;-1;-1;Ter;7;Dez;14;28;42
32131;5840991;-1;146;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;14;29;54
32132;5841015;-1;169;1;-1;-1;-1;-1;-1;-1;16;2;414;-1;-1;-1;-1;Ter;7;Dez;14;30;18
32134;5841184;-1;437;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;14;33;7
32136;5841242;-1;95;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;14;34;5
32137;5841286;-1;597;2;-1;-1;-1;-1;-1;-1;55;1;347;-1;-1;-1;-1;Ter;7;Dez;14;34;49
32139;5841354;-1;30;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;14;35;57
32140;5841366;-1;104;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;14;36;9
32141;5841389;-1;46;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;14;36;32
32142;5841406;-1;40;1;-1;-1;-1;-1;-1;-1;48;2;418;-1;-1;-1;-1;Ter;7;Dez;14;36;49
32144;5841439;-1;603;8;-1;-1;-1;-1;-1;-1;8;1;413;-1;-1;-1;-1;Ter;7;Dez;14;37;22
32145;5841479;-1;607;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;14;38;2
32146;5841487;-1;31;1;-1;-1;-1;-1;-1;-1;48;2;420;-1;-1;-1;-1;Ter;7;Dez;14;38;10
32147;5841510;-1;578;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;14;38;33
32148;5841653;-1;8;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;14;40;56
32149;5841671;-1;24;1;-1;-1;-1;-1;-1;-1;48;2;421;-1;-1;-1;-1;Ter;7;Dez;14;41;14
32150;5841675;-1;1534;16;-1;-1;-1;-1;-1;-1;40;2;80;-1;-1;-1;-1;Ter;7;Dez;14;41;18
32151;5841716;-1;25;1;-1;-1;-1;-1;-1;-1;48;2;418;-1;-1;-1;-1;Ter;7;Dez;14;41;59
32152;5841760;-1;38;1;-1;-1;-1;-1;-1;-1;48;2;420;-1;-1;-1;-1;Ter;7;Dez;14;42;43
32153;5841815;-1;30;1;-1;-1;-1;-1;-1;-1;48;2;421;-1;-1;-1;-1;Ter;7;Dez;14;43;38
32154;5841863;-1;24;1;-1;-1;-1;-1;-1;-1;48;2;422;-1;-1;-1;-1;Ter;7;Dez;14;44;26
32155;5841912;-1;26;1;-1;-1;-1;-1;-1;-1;48;2;423;-1;-1;-1;-1;Ter;7;Dez;14;45;15
32156;5841916;-1;0;2;-1;-1;-1;-1;-1;-1;55;1;11;-1;-1;-1;-1;Ter;7;Dez;14;45;19
32158;5841961;-1;37;1;-1;-1;-1;-1;-1;-1;48;2;424;-1;-1;-1;-1;Ter;7;Dez;14;46;4
32159;5842051;-1;45;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;14;47;34
32160;5842326;-1;44;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;14;52;9
32162;5842515;-1;28;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;14;55;18
32163;5842586;-1;51;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;14;56;29
32164;5842653;-1;19;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;14;57;36
32165;5842680;-1;355;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Ter;7;Dez;14;58;3
32166;5842694;-1;62;1;-1;-1;-1;-1;-1;-1;48;2;423;-1;-1;-1;-1;Ter;7;Dez;14;58;17
32167;5842701;-1;151;32;-1;-1;-1;-1;-1;-1;24;1;396;-1;-1;-1;-1;Ter;7;Dez;14;58;24
32168;5842704;-1;338;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Ter;7;Dez;14;58;27
32171;5842886;-1;64;8;-1;-1;-1;-1;-1;-1;8;1;413;-1;-1;-1;-1;Ter;7;Dez;15;1;29
32174;5843052;-1;606;8;-1;-1;-1;-1;-1;-1;8;1;413;-1;-1;-1;-1;Ter;7;Dez;15;4;15
32176;5843129;-1;1357;1;-1;-1;-1;-1;-1;-1;58;1;324;-1;-1;-1;-1;Ter;7;Dez;15;5;32
32177;5843186;-1;48;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;15;6;29
32178;5843391;-1;48;32;-1;-1;-1;-1;-1;-1;41;1;28;-1;-1;-1;-1;Ter;7;Dez;15;9;54
32179;5843414;-1;59;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Ter;7;Dez;15;10;17
